Month,Day,Hour,Beam Irradiance (W/m2),Diffuse Irradiance (W/m2),Ambient Temperature (C),Wind Speed (m/s),Albedo,Plane of Array Irradiance (kW/m2),Cell Temperature (C),DC Array Output (W),AC System Output (W)
12,5,2,0,0,22,7.7,0.2,0,22,0,0
12,5,3,0,0,21.6,6.1,0.2,0,21.6,0,0
12,5,4,0,0,21.3,4.6,0.2,0,21.3,0,0
12,5,5,0,5,21,4.6,0.2,4.478,21.06,1.983,0
12,5,6,50,72,23,2.1,0.2,57.295,24.365,45.209,39.643
12,5,7,197,167,24.2,1.5,0.2,188.161,29.243,147.857,138.654
12,5,8,529,195,26,5.1,0.2,425.422,32.36,350.467,334.085
12,5,9,761,173,27.5,5.1,0.2,675.006,37.595,548.416,525.02
12,5,10,894,139,29,5.1,0.2,866.374,41.939,687.647,659.317
12,5,11,963,109,29.5,5.1,0.2,989.969,44.273,774.557,743.148
12,5,12,896,186,30,5.1,0.2,1040.845,45.519,806.959,774.402
12,5,13,896,178,30.3,5.7,0.2,1010.761,44.328,788.724,756.813
12,5,14,864,171,29.3,7.1,0.2,898.253,40.038,716.797,687.435
12,5,15,783,174,28.2,8.4,0.2,719.155,35.823,587.563,562.78
12,5,16,608,191,27.2,9.8,0.2,487.096,31.804,405.748,387.407
12,5,17,461,144,26.2,9.3,0.2,259.331,28.71,203.075,191.916
12,5,18,169,92,25.1,8.7,0.2,80.004,25.909,59.127,53.069
12,5,19,0,12,24.1,8.2,0.2,10.747,24.198,4.906,0.769
12,5,20,0,0,23,5.1,0.2,0,23,0,0
12,5,21,0,0,23,5.1,0.2,0,23,0,0
12,5,22,0,0,21,2.1,0.2,0,21,0,0
12,5,23,0,0,20,0,0.2,0,20,0,0
12,6,0,0,0,19,0,0.2,0,19,0,0
12,6,1,0,0,18.1,0,0.2,0,18.1,0,0
12,6,2,0,0,17,0,0.2,0,17,0,0
12,6,3,0,0,16,0,0.2,0,16,0,0
12,6,4,0,0,17.1,0,0.2,0,17.1,0,0
12,6,5,0,6,17,0,0.2,5.373,17.186,2.455,0
12,6,6,131,72,21,7.7,0.2,55.614,21.627,44.277,38.744
12,6,7,417,143,20.5,11.3,0.2,222.492,22.34,174.248,164.111
12,6,8,689,141,22,8.8,0.2,454.561,26.655,383.654,366.096
12,6,9,801,157,22.2,8.9,0.2,684.946,29.158,575.508,551.152
12,6,10,859,173,22.4,9,0.2,872.791,31.176,721.961,692.415
12,6,11,901,170,22.7,9.1,0.2,995.263,32.614,814.18,781.367
12,6,12,904,181,22.9,9.2,0.2,1043.103,33.201,849.244,815.189
12,6,13,902,175,23.1,9.3,0.2,1013.204,33.026,826.769,793.51
12,6,14,884,160,22,10.8,0.2,905.123,29.907,751.47,720.879
12,6,15,850,136,24,8.8,0.2,730.943,31.486,608.051,582.542
12,6,16,730,139,23.5,7.2,0.2,506.935,29.524,427.278,408.174
12,6,17,521,132,21.5,7.4,0.2,267.632,24.562,212.185,200.703
12,6,18,196,92,19.5,7.5,0.2,81.931,20.42,61.239,55.106
12,6,19,0,13,17.5,7.7,0.2,11.642,17.611,5.524,1.365
12,6,20,0,0,17.5,7.4,0.2,0,17.5,0,0
12,6,21,0,0,17.5,7,0.2,0,17.5,0,0
12,6,22,0,0,17.5,6.7,0.2,0,17.5,0,0
12,6,23,0,0,17.7,6.9,0.2,0,17.7,0,0
12,7,0,0,0,18,7.2,0.2,0,18,0,0
12,7,1,0,0,17.9,6.2,0.2,0,17.9,0,0
12,7,2,0,0,18,5.7,0.2,0,18,0,0
12,7,3,0,0,17.6,6.2,0.2,0,17.6,0,0
12,7,4,0,0,17.2,6.7,0.2,0,17.2,0,0
12,7,5,0,2,18,6.7,0.2,1.791,18.019,0.767,0
12,7,6,0,29,18,5.1,0.2,25.031,18.374,19.592,14.934
12,7,7,0,92,18,5.1,0.2,79.256,19.187,65.676,59.385
12,7,8,91,275,19,5.9,0.2,279.931,22.802,236.168,223.836
12,7,9,315,368,20,6.7,0.2,542.367,26.75,455.122,435.032
12,7,10,570,342,21,5.9,0.2,789.569,31.708,649.112,622.147
12,7,11,708,323,22,5.1,0.2,960.661,36.315,772.418,741.085
12,7,12,843,236,23,4.4,0.2,1033.045,39.866,818.642,785.671
12,7,13,914,168,24,3.6,0.2,1008.155,42.485,792.876,760.818
12,7,14,898,153,24,3.6,0.2,904.3,40.597,720.299,690.812
12,7,15,860,132,23.6,5.9,0.2,734.841,33.595,606.335,580.887
12,7,16,739,137,23.3,8.2,0.2,510.596,28.823,431.671,412.411
12,7,17,520,133,21.6,7.5,0.2,268.985,24.648,213.423,201.897
12,7,18,193,93,20,6.9,0.2,82.944,20.988,61.945,55.787
12,7,19,0,13,18.4,6.2,0.2,11.225,18.525,5.283,1.132
12,7,20,0,0,17.7,5.4,0.2,0,17.7,0,0
12,7,21,0,0,17,4.6,0.2,0,17,0,0
12,7,22,0,0,17.1,5.1,0.2,0,17.1,0,0
12,7,23,0,0,17,4.6,0.2,0,17,0,0
12,8,0,0,0,17,4.1,0.2,0,17,0,0
12,8,1,0,0,16.1,3.1,0.2,0,16.1,0,0
12,8,2,0,0,16,3.1,0.2,0,16,0,0
12,8,3,0,0,16,0,0.2,0,16,0,0
12,8,4,0,0,15.1,1.5,0.2,0,15.1,0,0
12,8,5,0,6,15,0,0.2,5.373,15.186,2.482,0
12,8,6,68,72,16.6,14.1,0.2,55.166,16.989,44.985,39.428
12,8,7,188,170,18.3,28.3,0.2,186.925,19.012,153.205,143.813
12,8,8,447,231,19.2,20.9,0.2,414.578,21.29,355.79,339.219
12,8,9,654,241,20,13.6,0.2,660.104,24.797,562.291,538.403
12,8,10,796,221,20.9,6.2,0.2,865.472,32.264,712.102,682.906
12,8,11,894,175,21,7.4,0.2,991.204,32.496,811.195,778.488
12,8,12,905,182,21.1,8.6,0.2,1043.442,31.939,853.601,819.391
12,8,13,908,172,21.2,9.8,0.2,1015.386,30.757,835.752,802.175
12,8,14,884,162,22,10.3,0.2,907.269,30.225,752.201,721.584
12,8,15,822,157,21,12.4,0.2,731.562,26.733,619.221,593.316
12,8,16,717,146,20.7,11.8,0.2,508.17,24.854,436.067,416.652
12,8,17,521,134,20.3,11,0.2,270.954,22.6,216.965,205.314
12,8,18,204,94,20,10.3,0.2,84.787,20.749,63.113,56.913
12,8,19,0,14,18.3,10.3,0.2,12.092,18.393,5.716,1.55
12,8,20,0,0,17.8,9.1,0.2,0,17.8,0,0
12,8,21,0,0,17.4,7.8,0.2,0,17.4,0,0
12,8,22,0,0,16.9,6.6,0.2,0,16.9,0,0
12,8,23,0,0,16.5,5.3,0.2,0,16.5,0,0
12,9,0,0,0,16,4.1,0.2,0,16,0,0
12,9,1,0,0,15.8,4.1,0.2,0,15.8,0,0
12,9,2,0,0,15,1.5,0.2,0,15,0,0
12,9,3,0,0,17,5.1,0.2,0,17,0,0
12,9,4,0,0,17,3.6,0.2,0,17,0,0
12,9,5,0,6,19,7.7,0.2,5.373,19.051,2.43,0
12,9,6,129,72,20,2.6,0.2,55.229,21.197,44.203,38.673
12,9,7,418,143,21.1,3.6,0.2,220.063,25.059,169.898,159.915
12,9,8,694,140,25,2.6,0.2,451.891,34.802,368.858,351.825
12,9,9,816,151,26.3,2.6,0.2,685.093,41.173,549.188,525.765
12,9,10,879,162,27.7,2.6,0.2,874.981,46.661,680.772,652.686
12,9,11,922,158,28.3,3.4,0.2,991.769,47.062,766.369,735.25
12,9,12,924,170,28.8,4.3,0.2,1039.334,46.01,804.576,772.103
12,9,13,921,164,29.4,5.1,0.2,1010.689,44.475,788.474,756.572
12,9,14,891,158,28,6.7,0.2,909.722,39.327,727.982,698.223
12,9,15,856,135,26,7.2,0.2,736.072,34.728,604.508,579.125
12,9,16,735,140,24,6.2,0.2,512.992,30.763,430.52,411.301
12,9,17,530,133,24,6.2,0.2,273.658,27.543,214.952,203.372
12,9,18,208,95,23,6.2,0.2,86.246,24.104,63.199,56.996
12,9,19,0,15,19.5,7.7,0.2,12.959,19.624,6.109,1.929
12,9,20,0,0,19,7.2,0.2,0,19,0,0
12,9,21,0,0,19,5.1,0.2,0,19,0,0
12,9,22,0,0,19.1,2.1,0.2,0,19.1,0,0
12,9,23,0,0,20,2.8,0.2,0,20,0,0
12,10,0,0,0,21,3.6,0.2,0,21,0,0
12,10,1,0,0,19.2,2.6,0.2,0,19.2,0,0
12,10,2,0,0,17.6,1.3,0.2,0,17.6,0,0
12,10,3,0,0,16,0,0.2,0,16,0,0
12,10,4,0,0,15.1,0,0.2,0,15.1,0,0
12,10,5,0,5,18.3,1.9,0.2,4.478,18.394,2.013,0
12,10,6,101,72,21.4,3.8,0.2,55.173,22.383,43.925,38.405
12,10,7,371,150,24.6,5.7,0.2,213.424,27.512,164.095,154.317
12,10,8,584,182,27,6.2,0.2,434.08,32.706,356.7,340.097
12,10,9,713,197,27.3,3.8,0.2,657.851,39.034,530.969,508.191
12,10,10,757,230,27.7,1.5,0.2,839.351,50.381,641.999,615.287
12,10,11,741,273,30.3,0.7,0.2,943.975,61.373,684.687,656.462
12,10,12,682,331,33,0,0.2,970.609,72.498,667.269,639.662
12,10,13,578,394,28.7,5.1,0.2,915.77,42.336,717.481,688.094
12,10,14,495,424,27.8,4.1,0.2,816.03,41.683,642.811,616.07
12,10,15,498,340,27,3.1,0.2,665.76,40.226,531.204,508.418
12,10,16,528,216,26.6,0,0.2,470.791,45.858,369.681,352.618
12,10,17,267,192,24.7,2.4,0.2,243.34,30.134,193.639,182.814
12,10,18,66,93,22.9,4.8,0.2,79.34,24.123,62.098,55.934
12,10,19,0,9,21,7.2,0.2,7.753,21.078,3.531,0
12,10,20,0,0,20,2.1,0.2,0,20,0,0
12,10,21,0,0,19.3,4.6,0.2,0,19.3,0,0
12,10,22,0,0,18.6,7.2,0.2,0,18.6,0,0
12,10,23,0,0,19,4.6,0.2,0,19,0,0
12,11,0,0,0,19,5.7,0.2,0,19,0,0
12,11,1,0,0,18.7,7.2,0.2,0,18.7,0,0
12,11,2,0,0,18.3,5.6,0.2,0,18.3,0,0
12,11,3,0,0,18,4.1,0.2,0,18,0,0
12,11,4,0,0,17.9,2.1,0.2,0,17.9,0,0
12,11,5,0,4,18.4,2.4,0.2,3.582,18.468,1.59,0
12,11,6,84,73,19,2.8,0.2,55.767,20.167,44.849,39.296
12,11,7,393,147,19.5,3.1,0.2,215.641,23.703,167.677,157.772
12,11,8,624,173,20.7,3.6,0.2,445.832,28.89,371.995,354.851
12,11,9,780,171,22,4.1,0.2,677.147,33.567,559.14,535.364
12,11,10,858,173,23.4,0,0.2,865.287,58.7,639.574,612.948
12,11,11,908,167,24.1,1,0.2,984.736,54.071,738.871,708.727
12,11,12,915,176,24.8,2.1,0.2,1045.489,49.665,796.852,764.653
12,11,13,918,167,25.5,5.1,0.2,1010.114,40.566,800.444,768.118
12,11,14,900,154,25,7.7,0.2,907.876,35.242,738.402,708.274
12,11,15,841,150,23.8,7.4,0.2,740.65,32.411,613.421,587.721
12,11,16,741,139,22.6,7.2,0.2,517.125,28.745,437.397,417.934
12,11,17,536,134,21.2,7.2,0.2,278.121,24.448,221.596,209.781
12,11,18,216,96,19.8,7.2,0.2,88.518,20.82,65.542,59.256
12,11,19,0,16,18.4,7.2,0.2,13.817,18.538,6.571,2.375
12,11,20,0,0,18,5.7,0.2,0,18,0,0
12,11,21,0,0,18,5.7,0.2,0,18,0,0
12,11,22,0,0,17,6.2,0.2,0,17,0,0
12,11,23,0,0,17,6.2,0.2,0,17,0,0
12,12,0,0,0,17,6.2,0.2,0,17,0,0
12,12,1,0,0,16,4.1,0.2,0,16,0,0
12,12,2,0,0,16,6.2,0.2,0,16,0,0
12,12,3,0,0,15,3.6,0.2,0,15,0,0
12,12,4,0,0,14.7,1.5,0.2,0,14.7,0,0
12,12,5,0,6,15,0,0.2,5.373,15.186,2.482,0
12,12,6,119,71,17,0,0.2,54.51,19.225,43.958,38.437
12,12,7,399,145,18.4,0,0.2,214.53,26.977,164.196,154.415
12,12,8,624,158,20.1,0.7,0.2,431.492,34.338,352.026,335.589
12,12,9,559,268,21.8,1.4,0.2,614.885,38.818,495.195,473.685
12,12,10,366,415,23.5,2.1,0.2,679.653,39.649,539.737,516.648
12,12,11,413,429,23.6,3.6,0.2,778.741,37.848,620.915,594.95
12,12,12,419,445,23.8,5.2,0.2,819.211,35.837,657.219,629.967
12,12,13,415,437,23.9,6.7,0.2,797.219,33.794,645.314,618.484
12,12,14,331,471,24,7.7,0.2,716.42,32.058,584.729,560.046
12,12,15,313,401,23.8,6.9,0.2,585.883,30.938,482.815,461.744
12,12,16,322,284,23.6,6.2,0.2,420.143,29.126,350.779,334.386
12,12,17,301,183,22.2,4.1,0.2,247.342,26.386,199.316,188.29
12,12,18,135,100,20.8,2.1,0.2,87.946,22.862,67.255,60.908
12,12,19,0,15,19.4,0,0.2,12.953,19.847,6.099,1.919
12,12,20,0,0,18.6,0,0.2,0,18.6,0,0
12,12,21,0,0,17.7,0,0.2,0,17.7,0,0
12,12,22,0,0,16.9,0,0.2,0,16.9,0,0
12,12,23,0,0,16.8,0,0.2,0,16.8,0,0
12,13,0,0,0,16.6,0,0.2,0,16.6,0,0
12,13,1,0,0,16.5,0,0.2,0,16.5,0,0
12,13,2,0,0,16.3,0,0.2,0,16.3,0,0
12,13,3,0,0,16.2,0,0.2,0,16.2,0,0
12,13,4,0,0,16,0,0.2,0,16,0,0
12,13,5,0,5,16.8,0,0.2,4.478,16.955,2.029,0
12,13,6,107,71,17.5,0,0.2,54.467,19.723,43.819,38.303
12,13,7,354,162,18.3,0,0.2,216.597,26.985,167.516,157.617
12,13,8,630,156,19,0,0.2,431.212,36.601,348.456,332.145
12,13,9,564,266,19.6,0,0.2,615.313,44.721,483.806,462.7
12,13,10,375,410,20.3,0,0.2,681.747,48.048,523.171,500.669
12,13,11,408,439,22,3.1,0.2,782.775,37.506,624.843,598.739
12,13,12,410,459,22,5.7,0.2,823.205,33.395,666.518,638.937
12,13,13,411,448,21.5,4.1,0.2,803.5,35.153,646.783,619.901
12,13,14,677,314,22,5.7,0.2,873.041,34.114,710.494,681.354
12,13,15,821,169,21.6,5.7,0.2,745.157,31.966,617.793,591.938
12,13,16,745,145,21.3,5.7,0.2,526.665,28.644,445.564,425.812
12,13,17,522,147,20.1,4.7,0.2,286.64,24.548,229.51,217.414
12,13,18,238,96,18.8,3.6,0.2,91.113,20.421,66.863,60.53
12,13,19,0,17,17.6,2.6,0.2,14.669,17.869,7.021,2.809
12,13,20,0,0,16.6,1.7,0.2,0,16.6,0,0
12,13,21,0,0,15.5,0.9,0.2,0,15.5,0,0
12,13,22,0,0,14.5,0,0.2,0,14.5,0,0
12,13,23,0,0,14.4,0,0.2,0,14.4,0,0
12,14,0,0,0,14.3,0,0.2,0,14.3,0,0
12,14,1,0,0,14.2,0,0.2,0,14.2,0,0
12,14,2,0,0,14.2,0,0.2,0,14.2,0,0
12,14,3,0,0,14.3,0,0.2,0,14.3,0,0
12,14,4,0,0,14.3,0,0.2,0,14.3,0,0
12,14,5,0,4,15.6,0.5,0.2,3.582,15.706,1.615,0
12,14,6,0,64,17,1,0.2,52.77,18.608,42.618,37.144
12,14,7,29,171,18.3,1.5,0.2,149.719,22.352,124.464,116.09
12,14,8,218,273,19,3.6,0.2,335.697,25.163,281.935,267.981
12,14,9,404,332,20.2,4.1,0.2,563.727,29.812,468.715,448.143
12,14,10,590,324,21.4,4.6,0.2,782.767,33.847,638.613,612.021
12,14,11,658,338,22,7.7,0.2,921.691,32.377,752.56,721.93
12,14,12,761,280,22.2,6.4,0.2,998.799,35.011,806.254,773.721
12,14,13,829,223,22.4,5.1,0.2,986.816,37.112,791.894,759.87
12,14,14,845,195,22,5.1,0.2,906.055,35.521,735.216,705.201
12,14,15,842,152,21.7,5.1,0.2,745.611,32.847,616.305,590.503
12,14,16,738,148,21.3,5.1,0.2,526.758,29.193,444.592,424.875
12,14,17,519,148,20.3,4.9,0.2,287.517,24.649,230.384,218.257
12,14,18,239,96,19.2,4.8,0.2,91.768,20.579,67.228,60.882
12,14,19,0,17,18.2,4.6,0.2,14.688,18.398,7.012,2.8
12,14,20,0,0,18,2.6,0.2,0,18,0,0
12,14,21,0,0,15,0,0.2,0,15,0,0
12,14,22,0,0,15,0,0.2,0,15,0,0
12,14,23,0,0,15,0,0.2,0,15,0,0
12,15,0,0,0,15,0,0.2,0,15,0,0
12,15,1,0,0,15,0,0.2,0,15,0,0
12,15,2,0,0,14,0,0.2,0,14,0,0
12,15,3,0,0,15,0,0.2,0,15,0,0
12,15,4,0,0,14.9,0,0.2,0,14.9,0,0
12,15,5,0,3,15,0,0.2,2.687,15.093,1.197,0
12,15,6,0,39,16.3,0,0.2,33.716,17.676,26.797,21.884
12,15,7,0,90,17.6,0,0.2,77.506,20.773,63.759,57.536
12,15,8,12,216,19,0,0.2,191.215,26.8,156.797,147.277
12,15,9,37,361,20,0,0.2,342.044,33.917,274.666,260.97
12,15,10,152,425,20.4,3.1,0.2,508.791,30.475,416.051,397.345
12,15,11,162,471,21,1.5,0.2,581.068,36.634,462.56,442.206
12,15,12,162,494,21,2.1,0.2,612.174,35.504,488.905,467.618
12,15,13,162,483,20,0,0.2,597.157,44.239,460.593,440.309
12,15,14,371,436,20.6,1.4,0.2,719.183,40.434,568.404,544.3
12,15,15,572,290,21.1,2.7,0.2,677.322,35.515,551.423,527.92
12,15,16,674,166,21.7,4.1,0.2,510.144,30.427,427.894,408.769
12,15,17,526,139,20.8,3.9,0.2,283.129,25.707,225.598,213.64
12,15,18,226,100,19.8,3.8,0.2,94.315,21.432,69.541,63.113
12,15,19,0,18,18.9,3.6,0.2,15.517,19.141,7.4,3.174
12,15,20,0,0,18,4.1,0.2,0,18,0,0
12,15,21,0,0,17,3.1,0.2,0,17,0,0
12,15,22,0,0,16,2.1,0.2,0,16,0,0
12,15,23,0,0,15,1,0.2,0,15,0,0
12,16,0,0,0,14,0,0.2,0,14,0,0
12,16,1,0,0,15.1,0,0.2,0,15.1,0,0
12,16,2,0,0,16,1.5,0.2,0,16,0,0
12,16,3,0,0,17,1.5,0.2,0,17,0,0
12,16,4,0,0,17,2.1,0.2,0,17,0,0
12,16,5,0,4,17.5,3.4,0.2,3.582,17.557,1.598,0
12,16,6,0,63,18,4.6,0.2,51.987,18.828,41.892,36.444
12,16,7,29,170,18.5,6.7,0.2,148.663,20.353,124.552,116.175
12,16,8,27,260,18.2,6.9,0.2,235.036,21.068,198.542,187.543
12,16,9,30,288,18,7.2,0.2,273.16,21.226,229.345,217.255
12,16,10,3,271,18.6,6.2,0.2,239.725,21.732,198.279,187.29
12,16,11,26,403,19,9.3,0.2,379.793,22.703,315.654,300.506
12,16,12,95,462,18.6,9.3,0.2,510.811,23.581,425.687,406.64
12,16,13,132,508,18.2,8.7,0.2,592.159,24.275,493.652,472.197
12,16,14,67,438,18,8.8,0.2,450.941,22.589,377.657,360.312
12,16,15,27,316,19,7.2,0.2,299.215,22.53,249.695,236.884
12,16,16,9,178,18.8,7.2,0.2,158.881,20.679,132.178,123.531
12,16,17,6,157,18.3,4.8,0.2,135.881,20.412,113.808,105.812
12,16,18,0,83,17.8,2.4,0.2,69.67,19.372,57.424,51.425
12,16,19,0,11,17.3,0,0.2,9.479,17.627,4.443,0.322
12,16,20,0,0,17.1,1.5,0.2,0,17.1,0,0
12,16,21,0,0,17,3.1,0.2,0,17,0,0
12,16,22,0,0,17.6,2.1,0.2,0,17.6,0,0
12,16,23,0,0,17.5,1.4,0.2,0,17.5,0,0
12,17,0,0,0,17.3,0.7,0.2,0,17.3,0,0
12,17,1,0,0,17.2,0,0.2,0,17.2,0,0
12,17,2,0,0,17,0,0.2,0,17,0,0
12,17,3,0,0,16.7,0,0.2,0,16.7,0,0
12,17,4,0,0,16.5,0,0.2,0,16.5,0,0
12,17,5,0,4,17.4,0,0.2,3.582,17.524,1.599,0
12,17,6,61,69,18.2,0,0.2,52.988,20.362,42.415,36.949
12,17,7,297,156,19.1,0,0.2,195.891,26.963,151.551,142.217
12,17,8,487,204,19.4,1,0.2,400.896,31.614,329.455,313.818
12,17,9,577,251,19.8,2.1,0.2,606.344,34.255,497.596,476
12,17,10,573,335,20.1,3.1,0.2,776.13,35.505,628.973,602.722
12,17,11,470,420,20.1,3.8,0.2,824.458,34.74,665.822,638.266
12,17,12,291,515,20.2,4.4,0.2,760.515,32.582,616.346,590.543
12,17,13,181,464,20.2,5.1,0.2,597.351,29.076,489.835,468.515
12,17,14,456,405,21,4.6,0.2,768.103,33.199,625.562,599.432
12,17,15,647,270,22,5.1,0.2,715.39,32.684,589.46,564.609
12,17,16,746,141,22,6.2,0.2,528.129,28.961,446.139,426.367
12,17,17,536,139,20.8,4.8,0.2,288.282,25.217,230.544,218.411
12,17,18,223,102,19.7,3.5,0.2,96.687,21.452,71.484,64.988
12,17,19,0,18,18.5,2.1,0.2,15.551,18.813,7.43,3.203
12,17,20,0,0,18,1.5,0.2,0,18,0,0
12,17,21,0,0,18,1.5,0.2,0,18,0,0
12,17,22,0,0,16.5,0,0.2,0,16.5,0,0
12,17,23,0,0,17,2.1,0.2,0,17,0,0
12,18,0,0,0,16,0,0.2,0,16,0,0
12,18,1,0,0,15.6,5.1,0.2,0,15.6,0,0
12,18,2,0,0,14.3,2.6,0.2,0,14.3,0,0
12,18,3,0,0,13,0,0.2,0,13,0,0
12,18,4,0,0,13.4,0,0.2,0,13.4,0,0
12,18,5,0,5,14.5,0,0.2,4.478,14.655,2.055,0
12,18,6,79,72,15.7,0,0.2,54.878,17.939,44.442,38.903
12,18,7,305,154,16.8,0,0.2,195.381,24.637,152.178,142.822
12,18,8,470,217,19,1.5,0.2,403.276,29.902,333.601,317.817
12,18,9,570,262,18.9,0.7,0.2,610.425,39.046,491.375,470
12,18,10,601,319,18.8,0,0.2,783.587,50.73,597.172,572.048
12,18,11,486,364,18.3,0,0.2,788.877,50.394,598.614,573.439
12,18,12,184,474,17.9,0,0.2,614.222,42.832,476.624,455.772
12,18,13,8,310,17.4,0,0.2,280.795,28.78,225.728,213.766
12,18,14,299,392,17.9,2.1,0.2,618.896,32.595,503.93,482.11
12,18,15,524,307,18.5,4.1,0.2,659.979,29.75,548.917,525.503
12,18,16,670,173,19,6.2,0.2,517.401,25.817,441.618,422.006
12,18,17,534,143,18.2,5.8,0.2,292.065,22.165,236.83,224.475
12,18,18,254,99,17.4,5.5,0.2,97.52,18.742,71.715,65.21
12,18,19,0,19,16.6,5.1,0.2,16.395,16.807,7.932,3.688
12,18,20,0,0,15.5,3.4,0.2,0,15.5,0,0
12,18,21,0,0,14.5,1.7,0.2,0,14.5,0,0
12,18,22,0,0,13.4,0,0.2,0,13.4,0,0
12,18,23,0,0,13.9,1.4,0.2,0,13.9,0,0
12,19,0,0,0,14.5,2.7,0.2,0,14.5,0,0
12,19,1,0,0,15,4.1,0.2,0,15,0,0
12,19,2,0,0,15.1,4.4,0.2,0,15.1,0,0
12,19,3,0,0,15.1,4.8,0.2,0,15.1,0,0
12,19,4,0,0,15.2,5.1,0.2,0,15.2,0,0
12,19,5,0,5,15.7,6.3,0.2,4.478,15.749,2.042,0
12,19,6,100,72,16.3,7.5,0.2,54.855,16.931,44.593,39.049
12,19,7,421,137,16.8,8.7,0.2,206.575,18.88,160.98,151.312
12,19,8,614,184,17.5,8.9,0.2,438.421,21.945,374.42,357.189
12,19,9,806,160,18.1,9.1,0.2,672.956,24.823,575.056,550.716
12,19,10,862,180,18.8,9.3,0.2,865.295,27.287,726.613,696.902
12,19,11,942,145,20,10.3,0.2,989.769,28.968,821.779,788.697
12,19,12,942,158,20,10.3,0.2,1041.595,29.433,860.824,826.358
12,19,13,943,152,20,10.8,0.2,1020.852,28.91,846.346,812.393
12,19,14,889,173,19.5,11.6,0.2,926.536,27.147,776.384,744.91
12,19,15,856,147,19,12.4,0.2,755.932,24.923,643.842,617.065
12,19,16,763,136,19.4,11.8,0.2,535.125,23.774,461.188,440.882
12,19,17,568,132,18.7,10.8,0.2,296.693,21.261,241.103,228.596
12,19,18,245,103,17.9,9.7,0.2,100.346,18.824,74.395,67.796
12,19,19,0,20,17.2,8.7,0.2,17.201,17.35,8.319,4.061
12,19,20,0,0,17,5.7,0.2,0,17,0,0
12,19,21,0,0,17,6.7,0.2,0,17,0,0
12,19,22,0,0,17,7.7,0.2,0,17,0,0
12,19,23,0,0,17,6.2,0.2,0,17,0,0
12,20,0,0,0,16.5,3.1,0.2,0,16.5,0,0
12,20,1,0,0,16.1,0,0.2,0,16.1,0,0
12,20,2,0,0,15.4,0,0.2,0,15.4,0,0
12,20,3,0,0,14.8,0,0.2,0,14.8,0,0
12,20,4,0,0,14.1,0,0.2,0,14.1,0,0
12,20,5,0,5,15.8,0.5,0.2,0,15.8,0,0
12,20,6,117,68,17.4,1,0.2,52.284,18.992,42.014,36.562
12,20,7,412,139,19.1,1.5,0.2,205.3,24.52,156.537,147.026
12,20,8,581,200,21,2,0.2,436.204,31.597,358.711,342.037
12,20,9,805,158,23,2.6,0.2,668.836,37.521,544.199,520.953
12,20,10,879,161,24.5,2.1,0.2,860.67,45.002,674.544,646.678
12,20,11,923,158,24.8,3.3,0.2,983.245,43.699,770.5,739.235
12,20,12,925,171,25.2,4.5,0.2,1036.342,41.899,815.727,782.859
12,20,13,923,167,25.5,5.7,0.2,1015.415,39.592,807.532,774.954
12,20,14,906,155,25,7.7,0.2,918.75,35.363,746.472,716.058
12,20,15,870,134,24.3,6.4,0.2,755.132,34.019,621.382,595.4
12,20,16,755,140,23.7,5.1,0.2,535.732,31.727,447.698,427.87
12,20,17,563,134,22,5.8,0.2,295.871,26.015,236.209,223.876
12,20,18,245,104,20.4,6.5,0.2,101.693,21.654,74.578,67.972
12,20,19,0,20,18.7,7.2,0.2,17.232,18.877,8.71,4.438
12,20,20,0,0,18,6.7,0.2,0,18,0,0
12,20,21,0,0,18,5.7,0.2,0,18,0,0
12,20,22,0,0,17.6,5.7,0.2,0,17.6,0,0
12,20,23,0,0,17.3,5.1,0.2,0,17.3,0,0
12,21,0,0,0,17,4.6,0.2,0,17,0,0
12,21,1,0,0,17.4,5.1,0.2,0,17.4,0,0
12,21,2,0,0,18,5.7,0.2,0,18,0,0
12,21,3,0,0,18,4.6,0.2,0,18,0,0
12,21,4,0,0,17.6,5.1,0.2,0,17.6,0,0
12,21,5,0,4,18,4.8,0.2,0,18,0,0
12,21,6,100,67,18.4,4.4,0.2,51.571,19.243,41.355,35.926
12,21,7,355,158,18.8,4.1,0.2,207.144,22.264,161.733,152.038
12,21,8,574,201,20.4,2.1,0.2,432.808,30.705,357.001,340.388
12,21,9,796,161,22,0,0.2,664.843,49.176,515.676,493.44
12,21,10,873,164,23.2,0,0.2,857.573,58.191,635.68,609.191
12,21,11,919,160,24.1,2.6,0.2,980.733,45.332,763.458,732.442
12,21,12,924,172,25,5.1,0.2,1036.078,40.449,820.253,787.225
12,21,13,924,166,25.2,5.1,0.2,1015.796,40.35,805.402,772.9
12,21,14,906,155,25,6.7,0.2,919.511,36.447,743.892,713.57
12,21,15,874,133,24.2,6.4,0.2,758.225,33.958,624.051,597.975
12,21,16,759,139,23.5,6.2,0.2,538.272,30.594,451.821,431.848
12,21,17,568,134,22.2,5.4,0.2,300.689,26.478,239.981,227.514
12,21,18,248,104,21,4.6,0.2,102.567,22.582,74.824,68.209
12,21,19,0,21,19.7,2.6,0.2,18.034,20.046,9.525,5.223
12,21,20,0,0,19,1.5,0.2,0,19,0,0
12,21,21,0,0,19,1.5,0.2,0,19,0,0
12,21,22,0,0,18.8,0,0.2,0,18.8,0,0
12,21,23,0,0,18,0,0.2,0,18,0,0
12,22,0,0,0,19,0,0.2,0,19,0,0
