Month,Day,Hour,Season,Weekday,Tarrif Period,Import Rate,Export Rate,Load,solar,for Grid/Batt,BatterykWh,GridkWh,Excl Solar Cost,Grid Import kWh,Cum Import kWh,Grid Export kWh,Import Cost,Export Revenue
9,26,10,High Demand,2,Standard,225.85,148.54,8,26.960279999999997,18.960279999999997,80.0,18.960279999999997,18.067999999999998,0.0,-238.66792,18.960279999999997,-0.0,28.163599911999995
9,26,11,High Demand,2,Standard,225.85,148.54,8,30.448800000000002,22.448800000000002,80.0,22.448800000000006,18.067999999999998,0.0,-238.66792,22.448800000000006,-0.0,33.34544752000001
9,26,12,High Demand,2,Standard,225.85,148.54,8,32.11076,24.11076,80.0,24.11076,18.067999999999998,0.0,-238.66792,24.11076,-0.0,35.814122903999994
9,26,13,High Demand,2,Standard,225.85,148.54,8,30.97552,22.97552,80.0,22.975520000000003,18.067999999999998,0.0,-238.66792,22.975520000000003,-0.0,34.127837408000005
9,26,14,High Demand,2,Standard,225.85,148.54,8,26.66624,18.66624,80.0,18.666240000000002,18.067999999999998,0.0,-238.66792,18.666240000000002,-0.0,27.726832896
9,26,15,High Demand,2,Standard,225.85,148.54,8,19.96336,11.963360000000002,80.0,11.963359999999994,18.067999999999998,0.0,-238.66792,11.963359999999994,-0.0,17.77037494399999
9,26,16,High Demand,2,Standard,225.85,148.54,8,11.730599999999999,3.730599999999999,80.0,3.7305999999999955,18.067999999999998,0.0,-238.66792,3.7305999999999955,-0.0,5.541433239999993
9,26,17,High Demand,2,Peak,752.5,490.27,8,3.7787599999999997,-4.22124,75.77876,0.0,60.2,0.0,-238.66792,0.0,-0.0,0.0
9,26,18,High Demand,2,Peak,752.5,490.27,5,0.004520000000000001,-4.99548,70.78328,0.0,37.625,0.0,-238.66792,0.0,-0.0,0.0
9,26,19,High Demand,2,Standard,225.85,148.54,1,0.0,-1.0,69.78328,0.0,2.2584999999999997,0.0,-238.66792,0.0,-0.0,0.0
9,26,20,High Demand,2,Standard,225.85,148.54,1,0.0,-1.0,68.78328,0.0,2.2584999999999997,0.0,-238.66792,0.0,-0.0,0.0
9,26,21,High Demand,2,Standard,225.85,148.54,1,0.0,-1.0,67.78328,0.0,2.2584999999999997,0.0,-238.66792,0.0,-0.0,0.0
9,26,22,High Demand,2,Off-Peak,132.69,80.66,1,0.0,-1.0,67.78328,-1.0,1.3269,-1.0,-239.66792,0.0,1.3269,0.0
9,26,23,High Demand,2,Off-Peak,132.69,80.66,1,0.0,-1.0,67.78328,-1.0,1.3269,-1.0,-240.66792,0.0,1.3269,0.0
9,27,0,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,67.78328,-1.0,1.3269,-1.0,-241.66792,0.0,1.3269,0.0
9,27,1,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,67.78328,-1.0,1.3269,-1.0,-242.66792,0.0,1.3269,0.0
9,27,2,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,67.78328,-1.0,1.3269,-1.0,-243.66792,0.0,1.3269,0.0
9,27,3,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,67.78328,-1.0,1.3269,-1.0,-244.66792,0.0,1.3269,0.0
9,27,4,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,67.78328,-1.0,1.3269,-1.0,-245.66792,0.0,1.3269,0.0
9,27,5,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,67.78328,-1.0,1.3269,-1.0,-246.66792,0.0,1.3269,0.0
9,27,6,High Demand,3,Peak,752.5,490.27,1,0.0,-1.0,66.78328,0.0,7.525,0.0,-246.66792,0.0,-0.0,0.0
9,27,7,High Demand,3,Peak,752.5,490.27,5,3.18624,-1.8137599999999998,64.96952,0.0,37.625,0.0,-246.66792,0.0,-0.0,0.0
9,27,8,High Demand,3,Peak,752.5,490.27,8,11.388,3.388,68.35752000000001,0.0,60.2,0.0,-246.66792,0.0,-0.0,0.0
9,27,9,High Demand,3,Standard,225.85,148.54,8,19.007720000000003,11.007720000000003,79.36524000000001,0.0,18.067999999999998,0.0,-246.66792,0.0,-0.0,0.0
9,27,10,High Demand,3,Standard,225.85,148.54,8,24.89912,16.89912,80.0,16.26436000000001,18.067999999999998,0.0,-246.66792,16.26436000000001,-0.0,24.159080344000014
9,27,11,High Demand,3,Standard,225.85,148.54,8,25.85152,17.85152,80.0,17.851519999999994,18.067999999999998,0.0,-246.66792,17.851519999999994,-0.0,26.516647807999988
9,27,12,High Demand,3,Standard,225.85,148.54,8,23.15068,15.150680000000001,80.0,15.150679999999994,18.067999999999998,0.0,-246.66792,15.150679999999994,-0.0,22.504820071999987
9,27,13,High Demand,3,Standard,225.85,148.54,8,17.39596,9.395959999999999,80.0,9.395960000000002,18.067999999999998,0.0,-246.66792,9.395960000000002,-0.0,13.956758984000002
9,27,14,High Demand,3,Standard,225.85,148.54,8,21.2916,13.291599999999999,80.0,13.291600000000003,18.067999999999998,0.0,-246.66792,13.291600000000003,-0.0,19.74334264
9,27,15,High Demand,3,Standard,225.85,148.54,8,20.084559999999996,12.084559999999996,80.0,12.084559999999996,18.067999999999998,0.0,-246.66792,12.084559999999996,-0.0,17.950405423999992
9,27,16,High Demand,3,Standard,225.85,148.54,8,13.738,5.7379999999999995,80.0,5.7379999999999995,18.067999999999998,0.0,-246.66792,5.7379999999999995,-0.0,8.523225199999999
9,27,17,High Demand,3,Peak,752.5,490.27,8,4.81856,-3.1814400000000003,76.81856,0.0,60.2,0.0,-246.66792,0.0,-0.0,0.0
9,27,18,High Demand,3,Peak,752.5,490.27,5,0.06796,-4.93204,71.88652,0.0,37.625,0.0,-246.66792,0.0,-0.0,0.0
9,27,19,High Demand,3,Standard,225.85,148.54,1,0.0,-1.0,70.88652,0.0,2.2584999999999997,0.0,-246.66792,0.0,-0.0,0.0
9,27,20,High Demand,3,Standard,225.85,148.54,1,0.0,-1.0,69.88652,0.0,2.2584999999999997,0.0,-246.66792,0.0,-0.0,0.0
9,27,21,High Demand,3,Standard,225.85,148.54,1,0.0,-1.0,68.88652,0.0,2.2584999999999997,0.0,-246.66792,0.0,-0.0,0.0
9,27,22,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,68.88652,-1.0,1.3269,-1.0,-247.66792,0.0,1.3269,0.0
9,27,23,High Demand,3,Off-Peak,132.69,80.66,1,0.0,-1.0,68.88652,-1.0,1.3269,-1.0,-248.66792,0.0,1.3269,0.0
9,28,0,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,68.88652,-1.0,1.3269,-1.0,-249.66792,0.0,1.3269,0.0
9,28,1,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,68.88652,-1.0,1.3269,-1.0,-250.66792,0.0,1.3269,0.0
9,28,2,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,68.88652,-1.0,1.3269,-1.0,-251.66792,0.0,1.3269,0.0
9,28,3,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,68.88652,-1.0,1.3269,-1.0,-252.66792,0.0,1.3269,0.0
9,28,4,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,68.88652,-1.0,1.3269,-1.0,-253.66792,0.0,1.3269,0.0
9,28,5,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,68.88652,-1.0,1.3269,-1.0,-254.66792,0.0,1.3269,0.0
9,28,6,High Demand,4,Peak,752.5,490.27,1,0.0,-1.0,67.88652,0.0,7.525,0.0,-254.66792,0.0,-0.0,0.0
9,28,7,High Demand,4,Peak,752.5,490.27,5,1.9018000000000002,-3.0982,64.78832,0.0,37.625,0.0,-254.66792,0.0,-0.0,0.0
9,28,8,High Demand,4,Peak,752.5,490.27,8,7.54764,-0.45235999999999965,64.33596,0.0,60.2,0.0,-254.66792,0.0,-0.0,0.0
9,28,9,High Demand,4,Standard,225.85,148.54,8,14.13184,6.13184,70.4678,0.0,18.067999999999998,0.0,-254.66792,0.0,-0.0,0.0
9,28,10,High Demand,4,Standard,225.85,148.54,8,20.70468,12.70468,80.0,3.172479999999993,18.067999999999998,0.0,-254.66792,3.172479999999993,-0.0,4.712401791999989
9,28,11,High Demand,4,Standard,225.85,148.54,8,27.49108,19.49108,80.0,19.491079999999997,18.067999999999998,0.0,-254.66792,19.491079999999997,-0.0,28.95205023199999
9,28,12,High Demand,4,Standard,225.85,148.54,8,30.77552,22.77552,80.0,22.77552,18.067999999999998,0.0,-254.66792,22.77552,-0.0,33.830757408
9,28,13,High Demand,4,Standard,225.85,148.54,8,31.3598,23.3598,80.0,23.359800000000007,18.067999999999998,0.0,-254.66792,23.359800000000007,-0.0,34.69864692000001
9,28,14,High Demand,4,Standard,225.85,148.54,8,28.40884,20.40884,80.0,20.408839999999998,18.067999999999998,0.0,-254.66792,20.408839999999998,-0.0,30.315290935999997
9,28,15,High Demand,4,Standard,225.85,148.54,8,22.90488,14.904879999999999,80.0,14.904879999999991,18.067999999999998,0.0,-254.66792,14.904879999999991,-0.0,22.139708751999986
9,28,16,High Demand,4,Standard,225.85,148.54,8,14.536040000000002,6.536040000000002,80.0,6.53604,18.067999999999998,0.0,-254.66792,6.53604,-0.0,9.708633815999999
9,28,17,High Demand,4,Peak,752.5,490.27,8,5.141,-2.859,77.141,0.0,60.2,0.0,-254.66792,0.0,-0.0,0.0
9,28,18,High Demand,4,Peak,752.5,490.27,5,0.08464,-4.91536,72.22564,0.0,37.625,0.0,-254.66792,0.0,-0.0,0.0
9,28,19,High Demand,4,Standard,225.85,148.54,1,0.0,-1.0,71.22564,0.0,2.2584999999999997,0.0,-254.66792,0.0,-0.0,0.0
9,28,20,High Demand,4,Standard,225.85,148.54,1,0.0,-1.0,70.22564,0.0,2.2584999999999997,0.0,-254.66792,0.0,-0.0,0.0
9,28,21,High Demand,4,Standard,225.85,148.54,1,0.0,-1.0,69.22564,0.0,2.2584999999999997,0.0,-254.66792,0.0,-0.0,0.0
9,28,22,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,69.22564,-1.0,1.3269,-1.0,-255.66792,0.0,1.3269,0.0
9,28,23,High Demand,4,Off-Peak,132.69,80.66,1,0.0,-1.0,69.22564,-1.0,1.3269,-1.0,-256.66792,0.0,1.3269,0.0
9,29,0,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,69.22564,-1.0,1.3269,-1.0,-257.66792,0.0,1.3269,0.0
9,29,1,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,69.22564,-1.0,1.3269,-1.0,-258.66792,0.0,1.3269,0.0
9,29,2,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,69.22564,-1.0,1.3269,-1.0,-259.66792,0.0,1.3269,0.0
9,29,3,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,69.22564,-1.0,1.3269,-1.0,-260.66792,0.0,1.3269,0.0
9,29,4,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,69.22564,-1.0,1.3269,-1.0,-261.66792,0.0,1.3269,0.0
9,29,5,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,69.22564,-1.0,1.3269,-1.0,-262.66792,0.0,1.3269,0.0
9,29,6,High Demand,5,Peak,752.5,490.27,1,0.0,-1.0,68.22564,0.0,7.525,0.0,-262.66792,0.0,-0.0,0.0
9,29,7,High Demand,5,Peak,752.5,490.27,5,1.96052,-3.03948,65.18616,0.0,37.625,0.0,-262.66792,0.0,-0.0,0.0
9,29,8,High Demand,5,Peak,752.5,490.27,8,6.468,-1.532,63.654160000000005,0.0,60.2,0.0,-262.66792,0.0,-0.0,0.0
9,29,9,High Demand,5,Standard,225.85,148.54,8,11.29152,3.2915200000000002,66.94568000000001,0.0,18.067999999999998,0.0,-262.66792,0.0,-0.0,0.0
9,29,10,High Demand,5,Standard,225.85,148.54,8,14.7916,6.791600000000001,73.73728000000001,0.0,18.067999999999998,0.0,-262.66792,0.0,-0.0,0.0
9,29,11,High Demand,5,Standard,225.85,148.54,8,18.116919999999997,10.116919999999997,80.0,3.854200000000006,18.067999999999998,0.0,-262.66792,3.854200000000006,-0.0,5.725028680000008
9,29,12,High Demand,5,Standard,225.85,148.54,8,20.29948,12.299479999999999,80.0,12.299480000000003,18.067999999999998,0.0,-262.66792,12.299480000000003,-0.0,18.269647592000002
9,29,13,High Demand,5,Standard,225.85,148.54,8,20.834319999999998,12.834319999999998,80.0,12.834319999999991,18.067999999999998,0.0,-262.66792,12.834319999999991,-0.0,19.064098927999986
9,29,14,High Demand,5,Standard,225.85,148.54,8,19.81996,11.819959999999998,80.0,11.819959999999995,18.067999999999998,0.0,-262.66792,11.819959999999995,-0.0,17.557368583999992
9,29,15,High Demand,5,Standard,225.85,148.54,8,16.29228,8.292280000000002,80.0,8.292280000000005,18.067999999999998,0.0,-262.66792,8.292280000000005,-0.0,12.317352712000007
9,29,16,High Demand,5,Standard,225.85,148.54,8,10.232119999999998,2.2321199999999983,80.0,2.2321199999999948,18.067999999999998,0.0,-262.66792,2.2321199999999948,-0.0,3.315591047999992
9,29,17,High Demand,5,Peak,752.5,490.27,8,2.7067200000000002,-5.293279999999999,74.70672,0.0,60.2,0.0,-262.66792,0.0,-0.0,0.0
9,29,18,High Demand,5,Peak,752.5,490.27,5,0.00028000000000000003,-4.99972,69.70700000000001,0.0,37.625,0.0,-262.66792,0.0,-0.0,0.0
9,29,19,High Demand,5,Standard,225.85,148.54,1,0.0,-1.0,68.70700000000001,0.0,2.2584999999999997,0.0,-262.66792,0.0,-0.0,0.0
9,29,20,High Demand,5,Standard,225.85,148.54,1,0.0,-1.0,67.70700000000001,0.0,2.2584999999999997,0.0,-262.66792,0.0,-0.0,0.0
9,29,21,High Demand,5,Standard,225.85,148.54,1,0.0,-1.0,66.70700000000001,0.0,2.2584999999999997,0.0,-262.66792,0.0,-0.0,0.0
9,29,22,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,66.70700000000001,-1.0,1.3269,-1.0,-263.66792,0.0,1.3269,0.0
9,29,23,High Demand,5,Off-Peak,132.69,80.66,1,0.0,-1.0,66.70700000000001,-1.0,1.3269,-1.0,-264.66792,0.0,1.3269,0.0
9,30,0,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,66.70700000000001,-1.0,1.3269,-1.0,-265.66792,0.0,1.3269,0.0
9,30,1,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,66.70700000000001,-1.0,1.3269,-1.0,-266.66792,0.0,1.3269,0.0
9,30,2,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,66.70700000000001,-1.0,1.3269,-1.0,-267.66792,0.0,1.3269,0.0
9,30,3,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,66.70700000000001,-1.0,1.3269,-1.0,-268.66792,0.0,1.3269,0.0
9,30,4,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,66.70700000000001,-1.0,1.3269,-1.0,-269.66792,0.0,1.3269,0.0
9,30,5,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,66.70700000000001,-1.0,1.3269,-1.0,-270.66792,0.0,1.3269,0.0
9,30,6,High Demand,6,Peak,752.5,490.27,1,0.0,-1.0,65.70700000000001,0.0,7.525,0.0,-270.66792,0.0,-0.0,0.0
9,30,7,High Demand,6,Peak,752.5,490.27,5,3.8213600000000003,-1.1786399999999997,64.52836,0.0,37.625,0.0,-270.66792,0.0,-0.0,0.0
9,30,8,High Demand,6,Peak,752.5,490.27,8,12.79384,4.793839999999999,69.32220000000001,0.0,60.2,0.0,-270.66792,0.0,-0.0,0.0
9,30,9,High Demand,6,Standard,225.85,148.54,8,21.288719999999998,13.288719999999998,80.0,2.6109200000000072,18.067999999999998,0.0,-270.66792,2.6109200000000072,-0.0,3.87826056800001
9,30,10,High Demand,6,Standard,225.85,148.54,8,27.75588,19.75588,80.0,19.755880000000005,18.067999999999998,0.0,-270.66792,19.755880000000005,-0.0,29.345384152000005
9,30,11,High Demand,6,Standard,225.85,148.54,8,31.125079999999997,23.125079999999997,80.0,23.125079999999997,18.067999999999998,0.0,-270.66792,23.125079999999997,-0.0,34.349993831999996
9,30,12,High Demand,6,Standard,225.85,148.54,8,31.71308,23.71308,80.0,23.713080000000005,18.067999999999998,0.0,-270.66792,23.713080000000005,-0.0,35.223409032000006
9,30,13,High Demand,6,Standard,225.85,148.54,8,28.64268,20.64268,80.0,20.64268,18.067999999999998,0.0,-270.66792,20.64268,-0.0,30.662636871999997
9,30,14,High Demand,6,Standard,225.85,148.54,8,27.240479999999994,19.240479999999994,80.0,19.24047999999999,18.067999999999998,0.0,-270.66792,19.24047999999999,-0.0,28.579808991999986
9,30,15,High Demand,6,Standard,225.85,148.54,8,22.35392,14.353919999999999,80.0,14.353920000000002,18.067999999999998,0.0,-270.66792,14.353920000000002,-0.0,21.321312768000002
9,30,16,High Demand,6,Standard,225.85,148.54,8,14.672080000000001,6.672080000000001,80.0,6.672079999999994,18.067999999999998,0.0,-270.66792,6.672079999999994,-0.0,9.91070763199999
9,30,17,High Demand,6,Peak,752.5,490.27,8,5.31892,-2.6810799999999997,77.31892,0.0,60.2,0.0,-270.66792,0.0,-0.0,0.0
9,30,18,High Demand,6,Peak,752.5,490.27,5,0.11612,-4.8838799999999996,72.43504,0.0,37.625,0.0,-270.66792,0.0,-0.0,0.0
9,30,19,High Demand,6,Standard,225.85,148.54,1,0.0,-1.0,71.43504,0.0,2.2584999999999997,0.0,-270.66792,0.0,-0.0,0.0
9,30,20,High Demand,6,Standard,225.85,148.54,1,0.0,-1.0,70.43504,0.0,2.2584999999999997,0.0,-270.66792,0.0,-0.0,0.0
9,30,21,High Demand,6,Standard,225.85,148.54,1,0.0,-1.0,69.43504,0.0,2.2584999999999997,0.0,-270.66792,0.0,-0.0,0.0
9,30,22,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,69.43504,-1.0,1.3269,-1.0,-271.66792,0.0,1.3269,0.0
9,30,23,High Demand,6,Off-Peak,132.69,80.66,1,0.0,-1.0,69.43504,-1.0,1.3269,-1.0,-272.66792,0.0,1.3269,0.0
10,1,0,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,69.43504,-1.0,1.1859,-1.0,-1.0,0.0,1.1859,0.0
10,1,1,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,69.43504,-1.0,1.1859,-1.0,-2.0,0.0,1.1859,0.0
10,1,2,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,69.43504,-1.0,1.1859,-1.0,-3.0,0.0,1.1859,0.0
10,1,3,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,69.43504,-1.0,1.1859,-1.0,-4.0,0.0,1.1859,0.0
10,1,4,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,69.43504,-1.0,1.1859,-1.0,-5.0,0.0,1.1859,0.0
10,1,5,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,69.43504,-1.0,1.1859,-1.0,-6.0,0.0,1.1859,0.0
10,1,6,Low Demand,7,Off-Peak,118.59,69.82,1,0.009519999999999999,-0.99048,69.43504,-0.99048,1.1859,-0.99048,-6.99048,0.0,1.174610232,0.0
10,1,7,Low Demand,7,Standard,158.13,110.05,1,3.06912,2.06912,71.50416,0.0,1.5813,0.0,-6.99048,0.0,-0.0,0.0
10,1,8,Low Demand,7,Standard,158.13,110.05,1,6.56684,5.56684,77.071,0.0,1.5813,0.0,-6.99048,0.0,-0.0,0.0
10,1,9,Low Demand,7,Standard,158.13,110.05,1,11.22104,10.22104,80.0,7.29204,1.5813,0.0,-6.99048,7.29204,-0.0,8.02489002
10,1,10,Low Demand,7,Standard,158.13,110.05,1,14.6786,13.6786,80.0,13.678600000000003,1.5813,0.0,-6.99048,13.678600000000003,-0.0,15.053299300000003
10,1,11,Low Demand,7,Standard,158.13,110.05,1,16.38336,15.38336,80.0,15.383359999999996,1.5813,0.0,-6.99048,15.383359999999996,-0.0,16.929387679999994
10,1,12,Low Demand,7,Off-Peak,118.59,69.82,1,17.19924,16.19924,80.0,16.19924,1.1859,0.0,-6.99048,16.19924,-0.0,11.310309367999999
10,1,13,Low Demand,7,Off-Peak,118.59,69.82,1,16.53684,15.536840000000002,80.0,15.536840000000002,1.1859,0.0,-6.99048,15.536840000000002,-0.0,10.847821688
10,1,14,Low Demand,7,Off-Peak,118.59,69.82,1,15.06488,14.06488,80.0,14.06488,1.1859,0.0,-6.99048,14.06488,-0.0,9.820099216
10,1,15,Low Demand,7,Off-Peak,118.59,69.82,1,11.847520000000001,10.847520000000001,80.0,10.847520000000001,1.1859,0.0,-6.99048,10.847520000000001,-0.0,7.573738464000001
10,1,16,Low Demand,7,Off-Peak,118.59,69.82,1,13.436679999999999,12.436679999999999,80.0,12.436679999999999,1.1859,0.0,-6.99048,12.436679999999999,-0.0,8.683289976
10,1,17,Low Demand,7,Off-Peak,118.59,69.82,1,4.435,3.4349999999999996,80.0,3.4349999999999996,1.1859,0.0,-6.99048,3.4349999999999996,-0.0,2.3983169999999996
10,1,18,Low Demand,7,Standard,158.13,110.05,1,0.01516,-0.98484,79.01516,0.0,1.5813,0.0,-6.99048,0.0,-0.0,0.0
10,1,19,Low Demand,7,Standard,158.13,110.05,1,0.0,-1.0,78.01516,0.0,1.5813,0.0,-6.99048,0.0,-0.0,0.0
10,1,20,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-7.99048,0.0,1.1859,0.0
10,1,21,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-8.99048,0.0,1.1859,0.0
10,1,22,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-9.99048,0.0,1.1859,0.0
10,1,23,Low Demand,7,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-10.99048,0.0,1.1859,0.0
10,2,0,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-11.99048,0.0,1.1859,0.0
10,2,1,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-12.99048,0.0,1.1859,0.0
10,2,2,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-13.99048,0.0,1.1859,0.0
10,2,3,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-14.99048,0.0,1.1859,0.0
10,2,4,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-15.99048,0.0,1.1859,0.0
10,2,5,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-16.99048,0.0,1.1859,0.0
10,2,6,Low Demand,1,Off-Peak,118.59,69.82,1,0.027160000000000004,-0.97284,78.01516,-0.97284,1.1859,-0.97284,-17.96332,0.0,1.1536909560000002,0.0
10,2,7,Low Demand,1,Off-Peak,118.59,69.82,1,3.8762,2.8762,78.01516,2.8762,1.1859,0.0,-17.96332,2.8762,-0.0,2.00816284
10,2,8,Low Demand,1,Off-Peak,118.59,69.82,1,12.26796,11.26796,78.01516,11.26796,1.1859,0.0,-17.96332,11.26796,-0.0,7.867289671999999
10,2,9,Low Demand,1,Off-Peak,118.59,69.82,1,20.13804,19.13804,78.01516,19.13804,1.1859,0.0,-17.96332,19.13804,-0.0,13.362179527999999
10,2,10,Low Demand,1,Off-Peak,118.59,69.82,1,22.45064,21.45064,78.01516,21.45064,1.1859,0.0,-17.96332,21.45064,-0.0,14.976836847999998
10,2,11,Low Demand,1,Off-Peak,118.59,69.82,1,17.026880000000002,16.026880000000002,78.01516,16.026880000000002,1.1859,0.0,-17.96332,16.026880000000002,-0.0,11.189967616
10,2,12,Low Demand,1,Off-Peak,118.59,69.82,1,17.67184,16.67184,78.01516,16.67184,1.1859,0.0,-17.96332,16.67184,-0.0,11.640278687999999
10,2,13,Low Demand,1,Off-Peak,118.59,69.82,1,28.919400000000003,27.919400000000003,78.01516,27.919400000000003,1.1859,0.0,-17.96332,27.919400000000003,-0.0,19.493325079999998
10,2,14,Low Demand,1,Off-Peak,118.59,69.82,1,26.998879999999996,25.998879999999996,78.01516,25.998879999999996,1.1859,0.0,-17.96332,25.998879999999996,-0.0,18.152418015999995
10,2,15,Low Demand,1,Off-Peak,118.59,69.82,1,21.5548,20.5548,78.01516,20.5548,1.1859,0.0,-17.96332,20.5548,-0.0,14.351361359999999
10,2,16,Low Demand,1,Off-Peak,118.59,69.82,1,14.482560000000001,13.482560000000001,78.01516,13.482560000000001,1.1859,0.0,-17.96332,13.482560000000001,-0.0,9.413523392
10,2,17,Low Demand,1,Off-Peak,118.59,69.82,1,5.39904,4.39904,78.01516,4.39904,1.1859,0.0,-17.96332,4.39904,-0.0,3.071409728
10,2,18,Low Demand,1,Off-Peak,118.59,69.82,1,0.13324,-0.86676,78.01516,-0.86676,1.1859,-0.86676,-18.83008,0.0,1.027890684,0.0
10,2,19,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-19.83008,0.0,1.1859,0.0
10,2,20,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-20.83008,0.0,1.1859,0.0
10,2,21,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-21.83008,0.0,1.1859,0.0
10,2,22,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-22.83008,0.0,1.1859,0.0
10,2,23,Low Demand,1,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-23.83008,0.0,1.1859,0.0
10,3,0,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-24.83008,0.0,1.1859,0.0
10,3,1,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-25.83008,0.0,1.1859,0.0
10,3,2,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-26.83008,0.0,1.1859,0.0
10,3,3,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-27.83008,0.0,1.1859,0.0
10,3,4,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-28.83008,0.0,1.1859,0.0
10,3,5,Low Demand,2,Off-Peak,118.59,69.82,1,0.0,-1.0,78.01516,-1.0,1.1859,-1.0,-29.83008,0.0,1.1859,0.0
10,3,6,Low Demand,2,Standard,158.13,110.05,1,0.04584,-0.95416,77.06099999999999,0.0,1.5813,0.0,-29.83008,0.0,-0.0,0.0
10,3,7,Low Demand,2,Peak,239.97,159.92,5,4.164719999999999,-0.8352800000000009,76.22572,0.0,11.9985,0.0,-29.83008,0.0,-0.0,0.0
10,3,8,Low Demand,2,Peak,239.97,159.92,8,12.86912,4.869120000000001,80.0,1.0948399999999907,19.1976,0.0,-29.83008,1.0948399999999907,-0.0,1.7508681279999851
10,3,9,Low Demand,2,Peak,239.97,159.92,8,21.19884,13.19884,80.0,13.198840000000004,19.1976,0.0,-29.83008,13.198840000000004,-0.0,21.107584928000005
10,3,10,Low Demand,2,Standard,158.13,110.05,8,26.770479999999996,18.770479999999996,80.0,18.770479999999992,12.6504,0.0,-29.83008,18.770479999999992,-0.0,20.65691323999999
